time_s,err_mag,err_x,err_y,err_z
7.3,0.00553,-0.003403,0.002599,-0.003499
7.303,0.005519,-0.003396,0.002593,-0.003493
7.307,0.005508,-0.003389,0.002587,-0.003487
7.311,0.005497,-0.003383,0.002581,-0.003481
7.314,0.005486,-0.003376,0.002575,-0.003475
7.318,0.005475,-0.003369,0.002569,-0.003469
7.322,0.005464,-0.003362,0.002563,-0.003463
7.325,0.005454,-0.003355,0.002556,-0.003457
7.331,0.005443,-0.003348,0.00255,-0.003451
7.335,0.005432,-0.003341,0.002544,-0.003445
7.34,0.005421,-0.003334,0.002538,-0.003439
7.345,0.00541,-0.003327,0.002532,-0.003433
7.348,0.0054,-0.003321,0.002526,-0.003427
7.353,0.005389,-0.003314,0.00252,-0.003422
7.358,0.005378,-0.003307,0.002514,-0.003416
7.363,0.005368,-0.0033,0.002508,-0.00341
7.367,0.005357,-0.003294,0.002502,-0.003404
7.372,0.005346,-0.003287,0.002497,-0.003398
7.376,0.005336,-0.00328,0.002491,-0.003392
7.381,0.005325,-0.003273,0.002485,-0.003386
7.386,0.005314,-0.003267,0.002479,-0.003381
7.39,0.005304,-0.00326,0.002473,-0.003375
7.394,0.005293,-0.003253,0.002467,-0.003369
7.398,0.005283,-0.003247,0.002461,-0.003363
7.402,0.005272,-0.00324,0.002455,-0.003358
7.407,0.005262,-0.003233,0.002449,-0.003352
7.412,0.005251,-0.003227,0.002444,-0.003346
7.416,0.005241,-0.00322,0.002438,-0.00334
7.42,0.005231,-0.003213,0.002432,-0.003335
7.425,0.00522,-0.003207,0.002426,-0.003329
7.429,0.00521,-0.0032,0.00242,-0.003323
7.432,0.005199,-0.003194,0.002415,-0.003317
7.436,0.005189,-0.003187,0.002409,-0.003312
7.441,0.005179,-0.00318,0.002403,-0.003306
7.445,0.005168,-0.003174,0.002397,-0.0033
7.45,0.005158,-0.003167,0.002392,-0.003295
7.455,0.005148,-0.003161,0.002386,-0.003289
7.459,0.005138,-0.003154,0.00238,-0.003283
7.463,0.005127,-0.003148,0.002374,-0.003278
7.466,0.005117,-0.003141,0.002369,-0.003272
7.472,0.005107,-0.003135,0.002363,-0.003266
7.477,0.005097,-0.003128,0.002357,-0.003261
7.483,0.005087,-0.003122,0.002352,-0.003255
7.487,0.005077,-0.003116,0.002346,-0.00325
7.491,0.005066,-0.003109,0.00234,-0.003244
7.494,0.005056,-0.003103,0.002335,-0.003239
7.498,0.005046,-0.003096,0.002329,-0.003233
7.504,0.005036,-0.00309,0.002324,-0.003227
7.51,0.005026,-0.003084,0.002318,-0.003222
7.515,0.005016,-0.003077,0.002313,-0.003216
7.52,0.005006,-0.003071,0.002307,-0.003211
7.525,0.004996,-0.003065,0.002301,-0.003205
7.529,0.004986,-0.003058,0.002296,-0.0032
7.533,0.004976,-0.003052,0.00229,-0.003194
7.536,0.004966,-0.003046,0.002285,-0.003189
7.541,0.004957,-0.003039,0.002279,-0.003183
7.545,0.004947,-0.003033,0.002274,-0.003178
7.55,0.004937,-0.003027,0.002268,-0.003172
7.554,0.004927,-0.003021,0.002263,-0.003167
7.557,0.004917,-0.003014,0.002257,-0.003162
7.561,0.004907,-0.003008,0.002252,-0.003156
7.564,0.004897,-0.003002,0.002246,-0.003151
7.568,0.004888,-0.002996,0.002241,-0.003145
7.572,0.004878,-0.00299,0.002236,-0.00314
7.575,0.004868,-0.002983,0.00223,-0.003135
7.579,0.004858,-0.002977,0.002225,-0.003129
7.582,0.004849,-0.002971,0.002219,-0.003124
7.585,0.004839,-0.002965,0.002214,-0.003118
7.589,0.004829,-0.002959,0.002209,-0.003113
7.593,0.00482,-0.002953,0.002203,-0.003108
7.597,0.00481,-0.002947,0.002198,-0.003102
7.6,0.004801,-0.00294,0.002193,-0.003097
7.605,0.004791,-0.002934,0.002187,-0.003092
7.607,0.004781,-0.002928,0.002182,-0.003086
7.611,0.004772,-0.002922,0.002177,-0.003081
7.614,0.004762,-0.002916,0.002171,-0.003076
7.618,0.004753,-0.00291,0.002166,-0.003071
7.622,0.004743,-0.002904,0.002161,-0.003065
7.626,0.004734,-0.002898,0.002156,-0.00306
7.631,0.004724,-0.002892,0.00215,-0.003055
7.635,0.004715,-0.002886,0.002145,-0.00305
7.639,0.004705,-0.00288,0.00214,-0.003044
7.642,0.004696,-0.002874,0.002135,-0.003039
7.646,0.004687,-0.002868,0.002129,-0.003034
7.65,0.004677,-0.002862,0.002124,-0.003029
7.653,0.004668,-0.002856,0.002119,-0.003023
7.657,0.004659,-0.00285,0.002114,-0.003018
7.66,0.004649,-0.002844,0.002109,-0.003013
7.664,0.00464,-0.002838,0.002104,-0.003008
7.667,0.004631,-0.002833,0.002098,-0.003003
7.672,0.004621,-0.002827,0.002093,-0.002998
7.676,0.004612,-0.002821,0.002088,-0.002992
7.683,0.004603,-0.002815,0.002083,-0.002987
7.688,0.004594,-0.002809,0.002078,-0.002982
7.691,0.004585,-0.002803,0.002073,-0.002977
7.696,0.004575,-0.002797,0.002068,-0.002972
7.699,0.004566,-0.002792,0.002063,-0.002967
7.703,0.004557,-0.002786,0.002058,-0.002962
7.706,0.004548,-0.00278,0.002053,-0.002957
7.71,0.004539,-0.002774,0.002048,-0.002952
7.714,0.00453,-0.002769,0.002043,-0.002946
7.717,0.004521,-0.002763,0.002038,-0.002941
7.721,0.004512,-0.002757,0.002033,-0.002936
7.726,0.004503,-0.002751,0.002028,-0.002931
7.73,0.004494,-0.002746,0.002023,-0.002926
7.733,0.004485,-0.00274,0.002018,-0.002921
7.737,0.004476,-0.002734,0.002013,-0.002916
7.741,0.004467,-0.002728,0.002008,-0.002911
7.745,0.004458,-0.002723,0.002003,-0.002906
7.748,0.004449,-0.002717,0.001998,-0.002901
7.751,0.00444,-0.002711,0.001993,-0.002896
7.755,0.004431,-0.002706,0.001988,-0.002891
7.76,0.004422,-0.0027,0.001983,-0.002886
7.764,0.004413,-0.002694,0.001978,-0.002881
7.771,0.004404,-0.002689,0.001973,-0.002876
7.777,0.004395,-0.002683,0.001968,-0.002872
7.784,0.004387,-0.002678,0.001963,-0.002867
7.789,0.004378,-0.002672,0.001959,-0.002862
7.793,0.004369,-0.002666,0.001954,-0.002857
7.798,0.00436,-0.002661,0.001949,-0.002852
7.804,0.004351,-0.002655,0.001944,-0.002847
7.807,0.004343,-0.00265,0.001939,-0.002842
7.811,0.004334,-0.002644,0.001934,-0.002837
7.819,0.004325,-0.002639,0.00193,-0.002832
7.824,0.004317,-0.002633,0.001925,-0.002827
7.829,0.004308,-0.002628,0.00192,-0.002823
7.833,0.004299,-0.002622,0.001915,-0.002818
7.836,0.004291,-0.002617,0.00191,-0.002813
7.841,0.004282,-0.002611,0.001906,-0.002808
7.846,0.004273,-0.002606,0.001901,-0.002803
7.849,0.004265,-0.0026,0.001896,-0.002798
7.852,0.004256,-0.002595,0.001892,-0.002794
7.856,0.004248,-0.002589,0.001887,-0.002789
7.861,0.004239,-0.002584,0.001882,-0.002784
7.864,0.004231,-0.002579,0.001877,-0.002779
7.869,0.004222,-0.002573,0.001873,-0.002774
7.872,0.004214,-0.002568,0.001868,-0.00277
7.876,0.004205,-0.002562,0.001863,-0.002765
7.88,0.004197,-0.002557,0.001859,-0.00276
7.884,0.004188,-0.002552,0.001854,-0.002755
7.887,0.00418,-0.002546,0.001849,-0.002751
7.891,0.004171,-0.002541,0.001845,-0.002746
7.894,0.004163,-0.002536,0.00184,-0.002741
7.898,0.004155,-0.00253,0.001836,-0.002737
7.901,0.004146,-0.002525,0.001831,-0.002732
7.905,0.004138,-0.00252,0.001826,-0.002727
7.908,0.00413,-0.002514,0.001822,-0.002723
7.912,0.004121,-0.002509,0.001817,-0.002718
7.918,0.004113,-0.002504,0.001813,-0.002713
7.923,0.004105,-0.002499,0.001808,-0.002709
7.929,0.004096,-0.002493,0.001804,-0.002704
7.934,0.004088,-0.002488,0.001799,-0.002699
7.939,0.00408,-0.002483,0.001794,-0.002695
7.942,0.004072,-0.002478,0.00179,-0.00269
7.948,0.004064,-0.002473,0.001785,-0.002685
7.951,0.004055,-0.002467,0.001781,-0.002681
7.955,0.004047,-0.002462,0.001776,-0.002676
7.959,0.004039,-0.002457,0.001772,-0.002672
7.963,0.004031,-0.002452,0.001768,-0.002667
7.967,0.004023,-0.002447,0.001763,-0.002662
7.97,0.004015,-0.002441,0.001759,-0.002658
7.975,0.004007,-0.002436,0.001754,-0.002653
7.98,0.003998,-0.002431,0.00175,-0.002649
7.985,0.00399,-0.002426,0.001745,-0.002644
7.99,0.003982,-0.002421,0.001741,-0.00264
7.994,0.003974,-0.002416,0.001736,-0.002635
7.999,0.003966,-0.002411,0.001732,-0.002631
8.003,0.003958,-0.002406,0.001728,-0.002626
8.008,0.00395,-0.002401,0.001723,-0.002622
8.012,0.003942,-0.002396,0.001719,-0.002617
8.015,0.003934,-0.002391,0.001715,-0.002613
8.02,0.003926,-0.002385,0.00171,-0.002608
8.024,0.003919,-0.00238,0.001706,-0.002604
8.027,0.003911,-0.002375,0.001702,-0.002599
8.032,0.003903,-0.00237,0.001697,-0.002595
8.036,0.003895,-0.002365,0.001693,-0.00259
8.041,0.003887,-0.00236,0.001689,-0.002586
8.044,0.003879,-0.002355,0.001684,-0.002581
8.047,0.003871,-0.00235,0.00168,-0.002577
8.051,0.003863,-0.002345,0.001676,-0.002572
8.055,0.003856,-0.002341,0.001671,-0.002568
8.059,0.003848,-0.002336,0.001667,-0.002564
8.063,0.00384,-0.002331,0.001663,-0.002559
8.067,0.003832,-0.002326,0.001659,-0.002555
8.071,0.003825,-0.002321,0.001654,-0.00255
8.075,0.003817,-0.002316,0.00165,-0.002546
8.08,0.003809,-0.002311,0.001646,-0.002542
8.084,0.003801,-0.002306,0.001642,-0.002537
8.087,0.003794,-0.002301,0.001638,-0.002533
8.092,0.003786,-0.002296,0.001633,-0.002529
8.096,0.003778,-0.002291,0.001629,-0.002524
8.099,0.003771,-0.002287,0.001625,-0.00252
8.104,0.003763,-0.002282,0.001621,-0.002516
8.107,0.003756,-0.002277,0.001617,-0.002511
8.11,0.003748,-0.002272,0.001612,-0.002507
8.115,0.00374,-0.002267,0.001608,-0.002503
8.118,0.003733,-0.002262,0.001604,-0.002498
8.122,0.003725,-0.002258,0.0016,-0.002494
8.127,0.003718,-0.002253,0.001596,-0.00249
8.132,0.00371,-0.002248,0.001592,-0.002486
8.136,0.003703,-0.002243,0.001588,-0.002481
8.14,0.003695,-0.002239,0.001584,-0.002477
8.143,0.003688,-0.002234,0.00158,-0.002473
8.148,0.00368,-0.002229,0.001575,-0.002468
8.154,0.003673,-0.002224,0.001571,-0.002464
8.16,0.003665,-0.00222,0.001567,-0.00246
8.164,0.003658,-0.002215,0.001563,-0.002456
8.168,0.003651,-0.00221,0.001559,-0.002452
8.171,0.003643,-0.002205,0.001555,-0.002447
8.176,0.003636,-0.002201,0.001551,-0.002443
8.179,0.003628,-0.002196,0.001547,-0.002439
8.183,0.003621,-0.002191,0.001543,-0.002435
8.187,0.003614,-0.002187,0.001539,-0.002431
8.189,0.003606,-0.002182,0.001535,-0.002426
8.194,0.003599,-0.002177,0.001531,-0.002422
8.197,0.003592,-0.002173,0.001527,-0.002418
8.2,0.003584,-0.002168,0.001523,-0.002414
8.205,0.003577,-0.002164,0.001519,-0.00241
8.208,0.00357,-0.002159,0.001515,-0.002406
8.212,0.003563,-0.002154,0.001511,-0.002402
8.215,0.003555,-0.00215,0.001507,-0.002397
8.219,0.003548,-0.002145,0.001503,-0.002393
8.223,0.003541,-0.002141,0.0015,-0.002389
8.226,0.003534,-0.002136,0.001496,-0.002385
8.231,0.003527,-0.002131,0.001492,-0.002381
8.236,0.00352,-0.002127,0.001488,-0.002377
8.239,0.003512,-0.002122,0.001484,-0.002373
8.244,0.003505,-0.002118,0.00148,-0.002369
8.248,0.003498,-0.002113,0.001476,-0.002365
8.252,0.003491,-0.002109,0.001472,-0.002361
8.256,0.003484,-0.002104,0.001468,-0.002357
8.26,0.003477,-0.0021,0.001465,-0.002353
8.264,0.00347,-0.002095,0.001461,-0.002348
8.267,0.003463,-0.002091,0.001457,-0.002344
8.271,0.003456,-0.002086,0.001453,-0.00234
8.274,0.003449,-0.002082,0.001449,-0.002336
8.278,0.003442,-0.002077,0.001445,-0.002332
8.281,0.003435,-0.002073,0.001442,-0.002328
8.285,0.003428,-0.002069,0.001438,-0.002324
8.289,0.003421,-0.002064,0.001434,-0.00232
8.293,0.003414,-0.00206,0.00143,-0.002316
8.296,0.003407,-0.002055,0.001427,-0.002312
8.299,0.0034,-0.002051,0.001423,-0.002308
8.304,0.003393,-0.002047,0.001419,-0.002304
8.307,0.003386,-0.002042,0.001415,-0.002301
8.31,0.003379,-0.002038,0.001412,-0.002297
8.315,0.003372,-0.002033,0.001408,-0.002293
8.318,0.003365,-0.002029,0.001404,-0.002289
8.324,0.003359,-0.002025,0.0014,-0.002285
8.331,0.003352,-0.00202,0.001397,-0.002281
8.336,0.003345,-0.002016,0.001393,-0.002277
8.342,0.003338,-0.002012,0.001389,-0.002273
8.347,0.003331,-0.002007,0.001386,-0.002269
8.351,0.003325,-0.002003,0.001382,-0.002265
8.355,0.003318,-0.001999,0.001378,-0.002261
8.359,0.003311,-0.001994,0.001375,-0.002257
8.363,0.003304,-0.00199,0.001371,-0.002254
8.369,0.003298,-0.001986,0.001367,-0.00225
8.374,0.003291,-0.001982,0.001364,-0.002246
8.377,0.003284,-0.001977,0.00136,-0.002242
8.382,0.003277,-0.001973,0.001356,-0.002238
8.386,0.003271,-0.001969,0.001353,-0.002234
8.39,0.003264,-0.001965,0.001349,-0.00223
8.394,0.003257,-0.00196,0.001346,-0.002227
8.399,0.003251,-0.001956,0.001342,-0.002223
8.402,0.003244,-0.001952,0.001338,-0.002219
8.406,0.003238,-0.001948,0.001335,-0.002215
8.41,0.003231,-0.001944,0.001331,-0.002211
8.414,0.003224,-0.001939,0.001328,-0.002208
8.419,0.003218,-0.001935,0.001324,-0.002204
8.422,0.003211,-0.001931,0.00132,-0.0022
8.427,0.003205,-0.001927,0.001317,-0.002196
8.432,0.003198,-0.001923,0.001313,-0.002192
8.436,0.003192,-0.001919,0.00131,-0.002189
8.441,0.003185,-0.001914,0.001306,-0.002185
8.445,0.003179,-0.00191,0.001303,-0.002181
8.45,0.003172,-0.001906,0.001299,-0.002177
8.456,0.003166,-0.001902,0.001296,-0.002174
8.46,0.003159,-0.001898,0.001292,-0.00217
8.464,0.003153,-0.001894,0.001289,-0.002166
8.467,0.003146,-0.00189,0.001285,-0.002162
8.471,0.00314,-0.001886,0.001282,-0.002159
8.475,0.003134,-0.001882,0.001278,-0.002155
8.479,0.003127,-0.001877,0.001275,-0.002151
8.483,0.003121,-0.001873,0.001272,-0.002148
8.486,0.003114,-0.001869,0.001268,-0.002144
8.489,0.003108,-0.001865,0.001265,-0.00214
8.498,0.003102,-0.001861,0.001261,-0.002137
8.505,0.003095,-0.001857,0.001258,-0.002133
8.514,0.003089,-0.001853,0.001254,-0.002129
8.522,0.003083,-0.001849,0.001251,-0.002126
8.526,0.003076,-0.001845,0.001248,-0.002122
8.53,0.00307,-0.001841,0.001244,-0.002118
8.535,0.003064,-0.001837,0.001241,-0.002115
8.539,0.003058,-0.001833,0.001237,-0.002111
8.544,0.003051,-0.001829,0.001234,-0.002107
8.548,0.003045,-0.001825,0.001231,-0.002104
8.552,0.003039,-0.001821,0.001227,-0.0021
8.555,0.003033,-0.001817,0.001224,-0.002097
8.56,0.003026,-0.001813,0.001221,-0.002093
8.564,0.00302,-0.001809,0.001217,-0.002089
8.567,0.003014,-0.001806,0.001214,-0.002086
8.572,0.003008,-0.001802,0.001211,-0.002082
8.576,0.003002,-0.001798,0.001207,-0.002079
8.581,0.002996,-0.001794,0.001204,-0.002075
8.586,0.002989,-0.00179,0.001201,-0.002072
8.589,0.002983,-0.001786,0.001197,-0.002068
8.594,0.002977,-0.001782,0.001194,-0.002064
8.598,0.002971,-0.001778,0.001191,-0.002061
8.602,0.002965,-0.001774,0.001188,-0.002057
8.606,0.002959,-0.001771,0.001184,-0.002054
8.611,0.002953,-0.001767,0.001181,-0.00205
8.615,0.002947,-0.001763,0.001178,-0.002047
8.619,0.002941,-0.001759,0.001175,-0.002043
8.623,0.002935,-0.001755,0.001171,-0.00204
8.628,0.002929,-0.001751,0.001168,-0.002036
8.632,0.002923,-0.001747,0.001165,-0.002033
8.637,0.002917,-0.001744,0.001162,-0.002029
8.64,0.002911,-0.00174,0.001158,-0.002026
8.644,0.002905,-0.001736,0.001155,-0.002022
8.649,0.002899,-0.001732,0.001152,-0.002019
8.652,0.002893,-0.001729,0.001149,-0.002015
8.656,0.002887,-0.001725,0.001146,-0.002012
8.659,0.002881,-0.001721,0.001143,-0.002008
8.663,0.002875,-0.001717,0.001139,-0.002005
8.667,0.002869,-0.001713,0.001136,-0.002002
8.67,0.002863,-0.00171,0.001133,-0.001998
8.674,0.002858,-0.001706,0.00113,-0.001995
8.678,0.002852,-0.001702,0.001127,-0.001991
8.681,0.002846,-0.001699,0.001124,-0.001988
8.684,0.00284,-0.001695,0.00112,-0.001984
8.688,0.002834,-0.001691,0.001117,-0.001981
8.691,0.002828,-0.001687,0.001114,-0.001978
8.697,3.99889,-0.001684,-3.998889,-0.001974
8.701,3.998694,-0.001481,-3.998689,-0.005996
8.705,3.996919,0.000165,-3.996898,-0.013226
8.711,3.991847,0.004538,-3.991822,-0.013337
8.715,3.983542,0.011529,-3.983525,-0.00151
8.719,3.971196,0.021731,-3.97112,0.011256
8.725,3.95378,0.035768,-3.953592,0.014168
8.728,3.931413,0.053392,-3.931036,0.010651
8.732,3.904638,0.074059,-3.903925,0.009026
8.735,3.873505,0.097571,-3.872262,0.010391
8.74,3.837783,0.123867,-3.835767,0.011398
8.744,3.797479,0.152686,-3.794391,0.011424
8.748,3.752763,0.183635,-3.74825,0.011344
8.752,3.703758,0.216295,-3.697421,0.011072
8.755,3.650591,0.250274,-3.641986,0.010631
8.759,3.59343,0.285166,-3.582082,0.010208
8.762,3.532435,0.320569,-3.517845,0.009717
8.766,3.467783,0.356079,-3.449441,0.0092
8.77,3.399662,0.391297,-3.377057,0.008726
8.773,3.328249,0.42584,-3.300884,0.008252
8.778,3.253724,0.459333,-3.221129,0.007789
8.782,3.176263,0.491415,-3.13801,0.007359
8.786,3.096032,0.521742,-3.051746,0.006943
8.79,3.013188,0.549982,-2.962563,0.006546
8.794,2.927877,0.575824,-2.870689,0.006174
8.798,2.840233,0.598971,-2.776351,0.005819
8.802,2.750376,0.619142,-2.679776,0.005484
8.808,2.65841,0.636076,-2.581187,0.005169
8.811,2.564427,0.649525,-2.480802,0.004874
8.816,2.468501,0.659261,-2.378834,0.004597
8.821,2.370694,0.665067,-2.275491,0.004339
8.825,2.271053,0.666746,-2.17097,0.004099
8.829,2.169609,0.664113,-2.065464,0.003878
8.834,2.066385,0.656999,-1.959155,0.003675
8.838,1.961391,0.645246,-1.852215,0.003489
8.844,1.854635,0.628723,-1.744811,0.003321
8.848,1.746275,0.607435,-1.637219,0.003704
8.852,1.636584,0.581291,-1.529864,0.004696
8.855,1.525915,0.550171,-1.42327,0.005716
8.859,1.414621,0.514306,-1.317803,0.006128
8.862,1.303366,0.474315,-1.213982,0.005864
8.866,1.19306,0.431223,-1.112384,0.006207
8.87,1.084363,0.385672,-1.013441,0.006136
8.874,0.977891,0.338193,-0.917532,0.005656
8.878,0.874299,0.289335,-0.825018,0.005434
8.882,0.774245,0.239577,-0.736229,0.00509
8.885,0.678447,0.189375,-0.651464,0.004635
8.889,0.587726,0.139166,-0.570996,0.004299
8.892,0.503093,0.089348,-0.49508,0.003944
8.896,0.425873,0.0403,-0.423947,0.003572
8.9,0.357903,-0.007622,-0.357807,0.003261
8.905,0.30176,-0.054086,-0.296859,0.002962
8.908,0.260731,-0.098777,-0.24128,0.002675
8.911,0.237849,-0.141403,-0.191236,0.002426
8.915,0.233611,-0.181686,-0.146826,0.002505
8.919,0.244605,-0.219367,-0.10817,0.002947
8.922,0.265165,-0.254195,-0.075402,0.003457
8.927,0.290066,-0.285931,-0.048653,0.003779
8.93,0.315627,-0.314356,-0.028025,0.003913
8.934,0.339563,-0.339267,-0.013592,0.004024
8.937,0.360536,-0.360471,-0.005404,0.004237
8.941,0.377807,-0.377765,-0.003264,0.004529
8.945,0.39103,-0.390942,-0.006767,0.004806
8.95,0.40013,-0.399804,-0.015309,0.005171
8.954,0.405161,-0.404152,-0.028006,0.005692
8.958,0.406174,-0.403749,-0.04395,0.00573
8.962,0.403361,-0.398446,-0.06253,0.005511
8.966,0.397004,-0.388161,-0.083144,0.005455
8.97,0.387408,-0.372804,-0.105217,0.005658
8.973,0.375128,-0.352477,-0.12824,0.005936
8.976,0.360998,-0.327511,-0.15172,0.00608
8.98,0.346165,-0.298505,-0.175169,0.006369
8.984,0.33203,-0.266348,-0.198128,0.006938
8.987,0.319834,-0.231894,-0.220166,0.006815
8.993,0.310461,-0.195743,-0.240892,0.006474
8.996,0.304492,-0.158453,-0.259941,0.006233
9.001,0.302117,-0.120547,-0.276965,0.005785
9.006,0.303148,-0.082527,-0.29165,0.005331
9.01,0.307033,-0.044856,-0.303699,0.00495
9.014,0.312964,-0.007963,-0.31283,0.004529
9.019,0.320019,0.027745,-0.318787,0.004137
9.025,0.327257,0.061887,-0.32133,0.003794
9.03,0.333844,0.09411,-0.320283,0.003768
9.034,0.339007,0.124081,-0.315457,0.0041
9.038,0.34207,0.151481,-0.306668,0.004502
9.042,0.342572,0.176008,-0.293861,0.004718
9.046,0.340306,0.197379,-0.277177,0.004736
9.051,0.335274,0.215336,-0.256937,0.004713
9.054,0.327631,0.229639,-0.233631,0.004918
9.058,0.31767,0.240056,-0.207989,0.005337
9.062,0.305658,0.246392,-0.180788,0.005773
9.066,0.291591,0.248446,-0.152526,0.005964
9.07,0.27548,0.246046,-0.123756,0.005894
9.074,0.257303,0.239054,-0.095,0.005757
9.078,0.237166,0.227517,-0.066717,0.005725
9.082,0.215375,0.21167,-0.039349,0.005812
9.086,0.192469,0.191917,-0.013314,0.005916
9.09,0.169369,0.168898,0.011002,0.006165
9.095,0.147352,0.143425,0.033229,0.006152
9.099,0.127876,0.116219,0.053028,0.005801
9.105,0.11255,0.087848,0.070126,0.005723
9.109,0.102925,0.058839,0.084238,0.00596
9.113,0.099816,0.029676,0.095102,0.006174
9.117,0.102651,0.000804,0.102463,0.006169
9.12,0.109732,-0.027349,0.106099,0.006012
9.124,0.119188,-0.054383,0.105894,0.005885
9.128,0.129635,-0.079924,0.101897,0.005881
9.131,0.140222,-0.103622,0.094283,0.005947
9.135,0.150491,-0.125147,0.083367,0.005989
9.139,0.160226,-0.144192,0.069599,0.006063
9.142,0.169315,-0.160476,0.053619,0.006326
9.145,0.17759,-0.173759,0.036095,0.006583
9.15,0.18475,-0.183799,0.017522,0.006601
9.154,0.190493,-0.190378,-0.001569,0.006416
9.157,0.194497,-0.193295,-0.020678,0.006221
9.162,0.196448,-0.192366,-0.039359,0.006158
9.165,0.196086,-0.187458,-0.057188,0.006215
9.169,0.193369,-0.178636,-0.073766,0.006279
9.174,0.188436,-0.166126,-0.088718,0.006264
9.177,0.181591,-0.150314,-0.101699,0.006184
9.181,0.173246,-0.131678,-0.112419,0.006102
9.187,0.163887,-0.11081,-0.120596,0.006064
9.192,0.153968,-0.088335,-0.125962,0.00606
9.195,0.143861,-0.064852,-0.128272,0.006044
9.2,0.133954,-0.040914,-0.127411,0.005996
9.205,0.12471,-0.017041,-0.123398,0.005932
9.208,0.116687,0.006284,-0.116369,0.005876
9.212,0.110505,0.028609,-0.106577,0.005834
9.217,0.106736,0.049514,-0.094379,0.005796
9.225,0.105749,0.068611,-0.080245,0.006004
9.231,0.107508,0.085538,-0.064802,0.006483
9.237,0.111399,0.09998,-0.048658,0.006792
9.241,0.116392,0.111629,-0.03227,0.006689
9.246,0.121454,0.12021,-0.016134,0.006352
9.25,0.125618,0.125468,-0.000708,0.006095
9.253,0.128046,0.127177,0.013598,0.006062
9.256,0.128133,0.125234,0.026393,0.006163
9.261,0.125507,0.119673,0.037305,0.006231
9.264,0.119999,0.110647,0.046024,0.006238
9.267,0.111645,0.098468,0.052254,0.006194
9.271,0.100682,0.083561,0.055828,0.006127
9.275,0.08756,0.066465,0.056677,0.00606
9.279,0.072979,0.047778,0.054838,0.006001
9.282,0.05803,0.028065,0.050443,0.005946
9.286,0.044808,0.007851,0.043721,0.005882
9.289,0.037556,-0.012375,0.03498,0.005807
9.293,0.040912,-0.032153,0.024612,0.005851
9.296,0.053102,-0.051058,0.013089,0.006452
9.3,0.06901,-0.068684,0.000926,0.006637
9.304,0.085651,-0.084661,-0.011282,0.00643
9.308,0.101478,-0.098645,-0.022987,0.006208
9.312,0.115562,-0.110352,-0.033764,0.006074
9.315,0.127226,-0.119497,-0.043245,0.006051
9.319,0.135934,-0.12581,-0.051118,0.006068
9.323,0.141273,-0.129037,-0.057158,0.006368
9.326,0.142907,-0.128985,-0.061176,0.006548
9.33,0.140721,-0.125667,-0.063009,0.006338
9.334,0.134819,-0.119252,-0.062593,0.006093
9.338,0.125463,-0.11003,-0.059963,0.006237
9.343,0.112993,-0.098354,-0.055229,0.006607
9.347,0.097846,-0.084621,-0.048625,0.006972
9.352,0.080564,-0.069289,-0.040476,0.007159
9.356,0.061798,-0.052886,-0.031154,0.007172
9.361,0.042351,-0.035968,-0.021086,0.007431
9.364,0.023379,-0.019034,-0.01073,0.008314
9.369,0.008861,-0.002546,-0.00053,0.008471
9.374,0.018014,0.013065,0.00906,0.00847
9.378,0.033719,0.027391,0.017604,0.008764
9.383,0.047939,0.040046,0.024823,0.008851
9.387,0.059742,0.050668,0.030485,0.008521
9.391,0.068763,0.058959,0.034405,0.008282
9.395,0.074665,0.064624,0.036468,0.008287
9.4,0.077253,0.067513,0.036604,0.008373
9.404,0.0765,0.06758,0.034834,0.008469
9.408,0.072543,0.064889,0.031254,0.008665
9.412,0.06566,0.059618,0.02601,0.00897
9.415,0.056219,0.052043,0.019286,0.00895
9.418,0.044846,0.042538,0.011334,0.008556
9.423,0.03265,0.031541,0.002461,0.008074
9.426,0.022106,0.019512,-0.006981,0.007694
9.429,0.019549,0.006946,-0.016608,0.007622
9.433,0.027691,-0.005622,-0.025996,0.007706
9.436,0.039679,-0.017671,-0.034717,0.007541
9.44,0.051841,-0.028803,-0.042412,0.007687
9.443,0.062763,-0.03864,-0.048823,0.007901
9.448,0.071704,-0.046837,-0.053731,0.007789
9.452,0.078325,-0.053181,-0.056966,0.007842
9.455,0.082384,-0.057492,-0.05842,0.008299
9.459,0.083707,-0.059668,-0.058034,0.008871
9.463,0.082244,-0.059675,-0.055828,0.009291
9.466,0.078103,-0.057563,-0.05191,0.00958
9.47,0.07151,-0.053473,-0.046449,0.009835
9.474,0.062762,-0.047632,-0.039647,0.009916
9.478,0.052258,-0.040345,-0.031747,0.009763
9.482,0.040516,-0.031958,-0.023043,0.009449
9.485,0.028203,-0.022834,-0.013872,0.009034
9.49,0.016504,-0.013343,-0.004588,0.008562
9.494,0.010022,-0.003857,0.004447,0.008111
9.498,0.015921,0.005254,0.012882,0.007741
9.503,0.025687,0.013646,0.020401,0.007576
9.508,0.034871,0.021035,0.026768,0.007553
9.512,0.042474,0.027165,0.031762,0.007571
9.516,0.048126,0.031839,0.035218,0.00788
9.52,0.051444,0.034896,0.036984,0.007807
9.523,0.052316,0.036248,0.037006,0.007323
9.527,0.050827,0.035896,0.035308,0.006941
9.531,0.047071,0.033894,0.031968,0.006704
9.534,0.041206,0.030341,0.027131,0.006428
9.538,0.033526,0.025403,0.021001,0.006132
9.542,0.024459,0.019305,0.013825,0.00587
9.546,0.014754,0.012308,0.005883,0.005621
